id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
88,6,1,2,1,1
89,233,4,2,0,1
90,11,1,2,0,1
91,134,4,2,1,1
92,171,2,2,1,1
93,22,4,2,1,1
94,2,3,2,1,1
95,20,1,2,0,1
96,39,1,2,1,1
97,165,4,2,0,1
98,76,3,2,0,1
99,47,4,2,0,1
100,37,3,3,1,1
101,59,4,3,1,1
102,219,4,3,0,1
103,92,3,3,0,1
104,42,1,3,0,1
105,145,4,3,0,1
106,113,1,3,0,1
107,34,1,3,0,1
108,77,4,3,1,1
109,124,3,3,1,1
110,253,2,3,0,1
111,11,1,3,0,1
112,181,4,3,0,1
113,74,3,3,0,1
114,245,1,3,0,1
115,50,4,3,0,1
116,86,4,3,1,1
117,35,1,3,0,1
118,87,1,3,1,1
119,150,1,3,0,1
120,168,4,3,1,1
121,263,4,3,0,1
122,27,3,3,0,1
123,274,1,3,0,1
124,65,4,3,0,1
125,169,3,3,0,1
126,228,4,3,0,1
127,146,1,3,0,1
128,138,4,3,1,1
129,188,3,3,0,1
130,55,3,3,0,1
131,47,1,3,1,1
132,75,4,3,1,1
133,167,4,3,0,1
134,112,4,3,0,1
135,250,1,3,0,1
136,24,3,3,0,1
137,33,2,3,0,1
138,23,1,3,0,1
139,25,3,3,0,1
140,6,1,3,0,1
141,106,1,3,0,1
142,85,4,3,1,1
143,207,4,3,0,1
144,122,4,3,1,1
145,104,3,3,1,1
146,194,4,3,0,1
147,260,2,3,1,1
148,31,4,3,0,1
149,180,4,4,1,1
150,94,1,4,0,1
151,71,1,4,1,1
152,108,3,4,1,1
153,207,3,4,1,1
154,95,3,4,1,1
155,226,4,4,0,1
156,98,1,4,0,1
157,175,3,4,1,1
158,117,4,4,0,1
159,224,4,4,0,1
160,244,4,4,1,1
161,34,4,4,1,1
162,161,1,4,1,1
163,246,1,4,0,1
164,209,4,4,0,1
165,39,3,4,1,1
166,204,3,4,1,1
167,101,3,4,1,1
168,228,2,4,1,1
169,137,2,4,1,1
170,261,3,4,0,1
171,6,1,4,1,1
172,192,4,4,1,1
173,120,1,4,0,1
174,186,1,4,1,1
175,100,4,4,0,1
176,106,1,4,0,1
177,150,4,4,1,1
178,29,4,4,0,1
179,5,3,4,0,1
180,21,2,4,1,1
181,222,3,4,1,1
182,151,3,4,1,1
183,236,4,4,0,1
184,242,3,4,0,1
185,234,1,4,1,1
186,169,1,4,1,1
187,84,1,4,1,1
188,262,4,4,0,1
189,28,1,4,1,1
190,156,4,4,0,1
191,13,2,4,1,1
192,170,1,4,1,1
193,57,4,4,0,1
194,211,1,4,0,1
195,7,4,4,0,1
196,199,3,4,1,1
197,50,1,4,1,1
198,197,4,4,1,1
199,26,1,4,1,1
200,60,4,4,1,1
201,263,1,4,1,1
202,104,2,4,1,1
203,183,4,4,1,1
204,47,4,4,1,1
205,232,4,4,0,1
206,102,4,4,0,1
207,32,4,4,0,1
208,147,2,4,1,1
209,217,4,5,1,1
210,242,2,5,0,1
211,185,4,5,1,1
212,195,3,5,0,1
213,121,3,5,1,1
214,139,4,5,1,1
215,144,4,5,1,1
216,184,1,5,1,1
217,280,1,5,1,1
218,135,4,5,0,1
219,157,1,5,0,1
220,249,4,5,1,1
221,263,3,5,0,1
222,208,2,5,1,1
223,170,3,5,0,1
224,62,2,5,1,1
225,105,3,5,1,1
226,261,2,5,0,1
227,156,4,5,0,1
228,253,4,5,0,1
229,109,4,5,1,1
230,151,2,5,0,1
231,13,4,5,0,1
232,254,1,5,1,1
233,215,4,5,0,1
234,248,1,5,0,1
235,164,1,5,0,1
236,30,3,5,1,1
237,155,3,5,1,1
238,224,4,5,1,1
239,23,3,5,1,1
240,43,2,5,0,1
241,108,1,5,0,1
242,45,4,5,1,1
243,69,4,5,0,1
244,179,4,5,1,1
245,256,4,5,1,1
246,126,1,5,0,1
247,67,4,5,0,1
248,142,4,5,1,1
249,176,4,5,1,1
250,118,4,5,0,1
251,181,1,5,1,1
252,10,1,5,0,1
253,84,3,5,0,1
254,112,3,5,1,1
255,125,4,5,0,1
256,202,1,5,0,1
257,191,1,5,0,1
258,207,3,6,1,1
259,156,4,6,1,1
260,51,3,6,1,1
261,204,3,6,0,1
262,264,2,6,1,1
263,148,1,6,0,1
264,84,4,6,0,1
265,147,4,6,0,1
266,157,1,6,0,1
267,126,3,6,1,1
268,162,3,6,0,1
269,43,2,6,1,1
270,6,1,6,0,1
271,92,4,6,0,1
272,75,2,6,0,1
273,20,4,6,0,1
274,234,1,6,1,1
275,195,1,6,0,1
276,122,3,6,0,1
277,268,1,6,0,1
278,131,1,6,1,1
279,94,4,6,0,1
280,277,4,6,0,1
281,205,3,6,0,1
282,178,3,6,1,1
283,257,1,6,1,1
284,96,2,6,1,1
285,36,2,6,0,1
286,190,1,6,0,1
287,70,3,6,0,1
288,214,4,6,1,1
289,115,1,6,0,1
290,208,4,6,0,1
291,225,1,6,1,1
292,185,4,6,1,1
293,43,4,7,1,1
294,134,1,7,1,1
295,152,1,7,1,1
296,104,4,7,1,1
297,205,4,7,0,1
298,175,1,7,1,1
299,56,3,7,0,1
300,40,3,7,1,1
301,37,2,7,0,1
302,221,3,7,0,1
303,184,3,7,1,1
304,100,2,7,1,1
305,201,4,7,0,1
306,146,3,7,0,1
307,191,1,7,0,1
308,230,1,7,1,1
309,108,3,7,0,1
310,139,1,7,0,1
311,192,4,7,1,1
312,190,1,7,1,1
313,220,4,7,1,1
314,226,1,7,0,1
315,154,2,7,1,1
316,93,4,7,0,1
317,41,1,7,1,1
318,207,4,7,1,1
319,24,4,7,0,1
320,188,1,7,0,1
321,213,1,7,0,1
322,138,2,7,0,1
323,74,1,7,0,1
324,131,2,7,1,1
325,236,4,7,1,1
326,50,4,7,0,1
327,153,1,7,0,1
328,225,4,7,0,1
329,67,1,7,0,1
330,187,1,7,0,1
331,4,3,7,0,1
332,119,3,7,0,1
333,6,3,7,1,1
334,3,1,7,0,1
335,246,1,7,0,1
336,97,1,7,1,1
337,143,3,7,1,1
338,204,1,7,1,1
339,267,1,7,1,1
340,121,1,7,0,1
341,240,1,7,0,1
342,17,4,7,0,1
343,46,4,7,1,1
344,55,2,7,1,1
345,38,2,7,1,1
346,166,4,7,1,1
347,72,1,7,1,1
348,167,4,7,1,1
349,53,2,7,1,1
350,216,2,7,0,1
351,155,1,7,0,1
352,15,3,8,0,1
353,263,2,8,1,1
354,149,3,8,0,1
355,187,3,8,0,1
356,80,4,8,1,1
357,201,1,8,0,1
358,122,1,8,1,1
359,279,1,8,1,1
360,172,4,8,0,1
361,111,4,8,1,1
362,117,1,8,0,1
363,120,3,8,0,1
364,236,3,8,1,1
365,249,2,8,1,1
366,195,2,8,1,1
367,221,1,8,0,1
368,229,4,8,1,1
369,102,4,8,1,1
370,9,3,8,0,1
371,26,3,8,0,1
372,165,2,8,0,1
373,100,4,8,1,1
374,194,1,8,1,1
375,233,3,8,1,1
376,198,4,8,1,1
377,85,3,8,0,1
378,133,4,8,1,1
379,131,3,8,1,1
380,95,4,8,0,1
381,22,4,8,0,1
382,277,4,8,0,1
383,148,4,8,1,1
384,8,4,8,1,1
385,232,4,8,1,1
386,115,2,8,1,1
387,179,1,8,0,1
388,129,4,8,1,1
389,154,4,8,1,1
390,123,1,8,1,1
391,90,4,8,0,1
392,190,4,8,0,1
393,208,4,8,1,1
394,274,4,8,0,1
395,1,4,8,0,1
396,65,4,8,0,1
397,72,1,8,1,1
398,175,4,8,1,1
399,145,1,8,0,1
400,140,4,8,1,1
