id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
142,26,4,4,1,1
143,248,2,4,0,1
144,127,4,4,0,1
145,169,1,4,1,1
146,214,1,4,0,1
147,238,3,4,0,1
148,118,1,4,1,1
149,233,2,4,1,1
150,19,4,4,1,1
151,145,1,4,1,1
152,101,3,4,0,1
153,252,1,4,1,1
154,75,3,4,0,1
155,211,4,4,1,1
156,180,2,4,0,1
157,98,2,4,1,1
158,212,3,4,1,1
159,245,1,5,1,1
160,138,4,5,1,1
161,114,2,5,1,1
162,44,1,5,1,1
163,90,2,5,0,1
164,235,4,5,0,1
165,150,2,5,1,1
166,66,1,5,1,1
167,277,2,5,1,1
168,199,4,5,1,1
169,167,4,5,0,1
170,145,1,5,0,1
171,100,4,5,0,1
172,237,4,5,0,1
173,116,4,5,1,1
174,269,3,5,1,1
175,251,2,5,0,1
176,123,4,5,1,1
177,102,2,5,0,1
178,136,3,5,0,1
179,262,3,5,0,1
180,143,1,5,1,1
181,241,1,5,0,1
182,214,4,5,1,1
183,53,4,5,1,1
184,61,1,5,1,1
185,256,4,5,1,1
186,205,1,5,0,1
187,154,1,5,1,1
188,1,1,5,0,1
189,120,3,5,1,1
190,103,4,5,1,1
191,223,3,5,0,1
192,183,3,5,1,1
193,242,2,5,0,1
194,184,1,5,1,1
195,85,4,6,1,1
196,44,1,6,1,1
197,195,3,6,0,1
198,113,4,6,0,1
199,57,4,6,0,1
200,130,2,6,0,1
201,140,4,6,0,1
202,215,1,6,1,1
203,128,1,6,1,1
204,259,4,6,0,1
205,220,4,6,1,1
206,279,4,6,0,1
207,235,4,6,1,1
208,149,3,6,0,1
209,214,1,6,1,1
210,132,4,6,0,1
211,153,1,6,1,1
212,269,2,6,0,1
213,116,3,6,1,1
214,212,3,6,1,1
215,28,1,6,1,1
216,3,4,6,1,1
217,194,1,6,1,1
218,38,1,6,1,1
219,69,1,6,1,1
220,217,4,6,0,1
221,190,4,6,0,1
222,15,1,6,1,1
223,159,3,6,0,1
224,31,3,6,0,1
225,68,1,6,1,1
226,170,2,6,0,1
227,142,4,6,0,1
228,89,1,6,1,1
229,39,1,6,0,1
230,1,1,6,0,1
231,225,4,7,0,1
232,140,4,7,1,1
233,195,4,7,1,1
234,220,1,7,0,1
235,214,1,7,0,1
236,184,4,7,0,1
237,238,2,7,0,1
238,182,2,7,1,1
239,42,4,7,1,1
240,79,1,7,1,1
241,239,1,7,0,1
242,245,1,7,0,1
243,43,2,7,1,1
244,170,3,7,1,1
245,97,2,7,0,1
246,226,2,7,1,1
247,22,2,7,1,1
248,105,4,7,1,1
249,203,4,7,0,1
250,9,1,7,0,1
251,67,4,7,1,1
252,224,2,7,0,1
253,110,4,7,0,1
254,130,1,7,1,1
255,160,4,7,0,1
256,183,3,7,0,1
257,166,4,7,1,1
258,274,1,7,1,1
259,60,3,7,0,1
260,32,1,7,0,1
261,265,1,7,1,1
262,144,3,7,0,1
263,260,1,7,0,1
264,120,1,7,1,1
265,28,4,7,0,1
266,39,1,8,1,1
267,234,1,8,1,1
268,240,4,8,0,1
269,219,4,8,1,1
270,49,1,8,1,1
271,125,4,8,0,1
272,51,1,8,0,1
273,31,1,8,1,1
274,114,1,8,0,1
275,195,1,8,0,1
276,131,1,8,0,1
277,2,2,8,1,1
278,159,4,8,1,1
279,14,3,8,1,1
280,103,4,8,1,1
281,257,4,8,0,1
282,70,4,8,1,1
283,233,3,8,1,1
284,119,1,8,0,1
285,13,1,8,0,1
286,218,2,8,1,1
287,107,4,8,1,1
288,192,1,8,0,1
289,179,1,8,0,1
290,147,4,8,0,1
291,265,1,8,1,1
292,3,1,8,0,1
293,96,1,8,0,1
294,65,1,8,0,1
295,95,4,8,0,1
296,268,1,8,1,1
297,88,4,8,1,1
298,194,4,8,0,1
299,17,1,8,0,1
300,171,3,8,0,1
